979,979,"杰倫，我看了人家分析，你跟那個前任各種在網上暗戳……（蝴蝶結、聖誕樹飾品那些）真的覺得好痛心，好替昆凌痛心……她那個討好型人格的，總是破壞人家家庭的性格，有什麼值得你留戀？？真的真的真的，真的替昆凌非常痛心，怎麼抓都你的心都不在", 1
980,980,"哥最適合你", 0
981,981,"新專輯名字嗎", 1
982,982,"等你新專輯哦", 1
983,983,"哥，是讓我們等著瞧新專輯嗎？？？", 0
984,984,"哥這是要出新歌了嗎？😂", 0
985,985,"適合十幾年前的哥❤️", 0
986,986,"等專輯💽？？？", 0
987,987,"哥!時間過好快, 十年了, 第一次認識你喜歡你是看你演唱會, 你來美國時我和家裡人去的,他們挺喜歡你, 那時我坐在比較後面位置, 你和浪花兄弟還有蔡依林合唱, 那時真的好想衝到你面前和你說我喜歡你是你粉絲但因為是演唱會不方便。我買了你dvd和cd只要出去就在車上聽每天迴圈, 迴圈多年。你的歌如此陽光有正能量給我力量。我去了你演唱會見證你成長看到你成家生娃, 好感動替你開心。你蛻變成有責任感有擔當成熟的男人, 好爸爸好老公好兒子, 顧家熱愛事業。你們一家四口一定要永遠幸福下去, 我會一直支援你❤", 1
988,988,"那為什麼要鋪防潮墊，那個防潮墊很影響天才發揮唉", 0
989,989,"👏👏👏", 1
990,990,"😂", 1
991,991,"😍😍😍😍", 1
992,992,"長大了~", 0
993,993,"哥，等他們畫完了...你會去錄歌嗎...", 0
994,994,"👏👏👏🔥🔥👏", 0
995,995,"小朋友的衣服褲子也變成了藝術品", 0
996,996,"真強，若是我肯定發瘋", 1
997,997,"哥 今天終於收到你的全套黑膠了😭 太開心了 喜歡你已經18年了 特意過來和你說下", 1
998,998,"cool", 1
999,999,"哥你看著地上的顏料像不像新專輯", 1
1000,1000,"未來的藝術家 :)", 0
1001,1001,"小小藝術家", 1
1002,1002,"天才一家", 1
1003,1003,"你來掃一下就好了呀", 1
1004,1004,"這讓老人看見了得不停地在旁邊擦擦擦😂", 1
1005,1005,"兩個可愛的小藝術家❤️", 1
1006,1006,"地板可以黏保鮮膜更好玩 用大綑的那種👏", 1
1007,1007,"Hello, Can you please help a brother out and share my GoFundMe page? https://gofund.me/cf686ed2 God bless you 🙏", 0
1008,1008,"嗚嗚嗚哥對孩子真的好好！這種自由有愛的環境一定會讓他們超幸福地長大！！！", 1
1009,1009,"🔥🔥🔥", 0
1010,1010,"傑倫哥好", 1
1011,1011,"🙌", 1
1012,1012,"兩個小孩真棒👏🏻都跟爸爸一樣有才😬", 1
1013,1013,"🔥", 0
1014,1014,"😂😂", 1
1015,1015,"好可愛哦", 1
1016,1016,"讓我來當他們的老師！", 1
1017,1017,"😂😂😂", 1
1018,1018,"好酷的感覺👏", 1
1019,1019,"🙌", 1
1020,1020,"想看他們的作品哈哈哈", 1
1021,1021,"確實是😂😂", 1
1022,1022,"小孩們發揮無限的創作😍👏❤️", 1
1023,1023,"哥真是一個很會培養孩子的粑粑哦🥰", 1
1024,1024,"有愛的爸媽和幸運的寶寶", 1
1025,1025,"這以後是便宜了誰家的小阿哥和小阿妹吖！", 1
1026,1026,"哥你什麼時候翻我牌子", 0
1027,1027,"期待哥的新專輯啊", 0
1028,1028,"我偶爾會幻想周杰倫的女兒和我女兒在澳洲遇到還成為好朋友的場景哈哈哈哈哈", 1
1029,1029,"哥哥，晚上好", 1
1030,1030,"傑倫我是歐巴桑媽媽，我懂 😂", 1
1031,1031,"哥，好久不見的兩個可愛後腦勺，🌸🤗🤗🤗海海羅羅在畫什麼呢！！", 1
1032,1032,"贊👍", 1
1033,1033,"well said🙌", 1
1034,1034,"hhhhhh崩潰啦", 1
1035,1035,"U r a good ball.plsyer👏👏👏👏", 1
1036,1036,"唷 兩張取景都這麼好看 你怎麼不換點別的顏色的衣服 美景配帥哥呀~!", 0
1037,1037,"👏不要太帥了。", 0
1038,1038,"🙌o", 0
1039,1039,"你是最帥的👏", 1
1040,1040,"🏀🏀", 1
1041,1041,"沒網子比較難投", 0
1042,1042,"看起來是在烏來拍的😂", 1
1043,1043,"為什麼對東突厥斯坦保持沉默？", 1
1044,1044,"杰倫我愛你😍😍😍", 0
1045,1045,"酒雖好，不易多喝🙌🙌🙌", 1
1046,1046,"晚安，哥！！！我們快要開學啦！！😝😝😝", 1
1047,1047,"下首歌名：1979", 0
1048,1048,"1979.1.18 大帥哥的生日😂", 1
1049,1049,"我今天生日可以祝我生日快樂嗎？", 1
1050,1050,"傑哥你好 我是你的粉絲", 0
1051,1051,"2021出歌的年份", 1
1052,1052,"1979年 有一位鴿了幾年不發專輯的帥哥出生了", 0
1053,1053,"摩羯座 帥哥的星座🔥", 1
1054,1054,"No天才的年份", 0
1055,1055,"大帥哥你好❤️", 1
1056,1056,"哥寄一瓶過來唄", 1
1057,1057,"麻煩給我愛的jaychou來一杯酒因為你而甜了過頭。", 0
1058,1058,"哎呦不錯哦", 0
1059,1059,"飲燒酒！？", 0
1060,1060,"❤️今天我生日，能不能祝我生日快樂呢😝", 1
1061,1061,"😂😂😂我也覺得", 1
1062,1062,"內地有賣嗎?", 1
1063,1063,"什麼酒呀？傑倫", 0
1064,1064,"哥的臉和70後一點都不塔哦", 0
1065,1065,"每日一問什麼時候出新歌", 0
1066,1066,"好年份。", 0
1067,1067,"帥哥好", 0
1068,1068,"那是帥哥喝它才行咯😂", 0
1069,1069,"真夠好笑的哥", 1
1070,1070,"我以為你只喝奶茶誒，哈哈", 1
1071,1071,"酒後寫歌了嗎🔥", 1
1072,1072,"😍🕺🏻", 1
1073,1073,"❣️❣️❣️", 1
1074,1074,"😍😍😍", 0
1075,1075,"哥的年代有我們真好！！haha😝😝😝🤗🤗🤗", 1
1076,1076,"那什麼時候發專啊帥哥", 0
1077,1077,"love it", 1
1078,1078,"依舊愛你！", 1
1079,1079,"❤️", 1
1080,1080,"杰倫39的腳嗎", 0
1081,1081,"帥炸了天，炸天了哈哈哈哈哈", 1
1082,1082,"沒有不尊敬的意思 但是你真的越長越像我中年的老爸了😂", 1
1083,1083,"肥肥的腳🦶", 0
1084,1084,"不帶鞋現在開始帶襪了。杰倫同款襪。。。", 0
1085,1085,"你的jio jio也太可愛了吧哈哈哈哈哈", 1
1086,1086,"帥喲", 1
1087,1087,"出了嗎", 0
1088,1088,"🔥🔥", 0
1089,1089,"你跟jay同款襪子", 0
1090,1090,"一貫地剪刀手", 0
1091,1091,"所以，是已經高價標下這幅畫了？！", 1
1092,1092,"倫哥我總算註冊到了賬號😍😍😍", 1
1093,1093,"什麼時候發新歌😢", 1
1094,1094,"鐵桿兒粉絲來報道～", 1
1095,1095,"👏👏", 1
1096,1096,"哥的juojuo蠻小隻的，可愛", 0
1097,1097,"這小胖腳，小短腿😂還是偶像，沒錯了", 1
1098,1098,"小肥腳丫", 0
1099,1099,"謝謝有被帥到🙌🤔", 0
1100,1100,"你這個腳真醜", 0
1101,1101,"帥了🙌", 1
1102,1102,"哥什麼時候發歌😮", 1
1103,1103,"等新歌新歌", 1
1104,1104,"哥真有個藝術天分", 0
1105,1105,"胖jiojio😂", 1
1106,1106,"👏", 0
1107,1107,"這小粗腿🦵 哈哈哈哈哈哈", 1
1108,1108,"今天去了J奶茶店", 1
1109,1109,"沒事沒事，看在歌的面子上原諒哥的性感身材", 1
1110,1110,"我粉了20年的杰倫，代表中國粉絲diss下韓國人剽竊中華民族傳統服裝吶，我會讓我後代的後代的....的後代粉你哈哈哈", 1
1111,1111,"杰倫 你的小胖腳好搞笑", 0
1112,1112,"單曲專輯你挑一個👏", 1
1113,1113,"Súper❤️❤️❤️", 1
1114,1114,"杰倫哥哥，什麼時候有新歌聽？", 1
1115,1115,"🙌🙌🙌🙌", 0
1116,1116,"又留鬍子啦哥", 1
1117,1117,"帥👏👏😍", 1
1118,1118,"😂😂", 1
1119,1119,"Honey i miss you❤️❤️❤️", 1
1120,1120,"所以新專輯要出了嗎", 0
1121,1121,"新歌會不會和這個有關😍", 0
1122,1122,"😍", 1
1123,1123,"哥快出歌🙉🙉🙉", 1
1124,1124,"哥 新專輯啊", 0
1125,1125,"哥這次沒穿新鞋😂", 0
1126,1126,"下一雙上腳的鞋是🤔", 1
1127,1127,"🙌", 0
1128,1128,"天天撒狗糧", 1
1129,1129,"❤️❤️❤️❤️❤️", 1
1130,1130,"嗚嗚嗚嗚好開心", 1
1131,1131,"浪漫🌹", 0
1132,1132,"杰倫杰倫，我為了你專門翻牆付費下載了ins，為的就是想告訴你一句話：“你們倆要好好的一直在一起！不要再給侯碰瓷你們了，幸好你娶的是昆凌！看了侯的綜藝，真心覺得幸好當初放過了我的杰倫，😭否則現在遭殃的就是他了！我們粉絲都心痛死了”❤️你們倆公婆一定要好好的！", 1
1133,1133,"杰倫什麼時候給我們這些廣大的單身狗們寫一首歌，肯定爆紅😂", 0
1134,1134,"😍😍", 1
1135,1135,"了不起的傑茨比", 1
1136,1136,"晚安，哥，明天又開始搬磚啦！！！✌✌✌", 1
1137,1137,"太甜了太甜了🎉", 0
1138,1138,"一直幸福😍", 0
1139,1139,"So sweet!!!!! ❤️", 1
1140,1140,"杰倫哥 平行世界的你還好嗎", 1
1141,1141,"傑周 你很羨慕謝霆鋒和王菲吧 既是知心愛人又是靈魂伴侶", 1
1142,1142,"❤️so sweet", 1
1143,1143,"哥，情人節快樂，不過感覺你真的要減肥咯😂", 0
1144,1144,"！！！！！！！！！", 0
1145,1145,"我🍋了", 0
1146,1146,"👏", 1
1147,1147,"好甜😮", 1
1148,1148,"哥情人節快樂，想到了你聽得到🌞", 0
1149,1149,"誒，陪伴了我們這麼久的杰倫", 0
1150,1150,"❤️", 1
1151,1151,"楓葉🍁紅了", 0
1152,1152,"❤️", 0
1153,1153,"❤️❤️", 0
1154,1154,"我們也跟他們一樣閃🤣", 1
1155,1155,"閃瞎一群單身狗😢😢", 1
1156,1156,"好啦 被秀到了！", 0
1157,1157,"是誰又在這邊放閃噢", 1
1158,1158,"哥啊，B站有人把Elean or Forte改成你的曲風還上b站熱門了😂有那味兒了，你快去熱門看看吧", 1
1159,1159,"求求你出專輯吧 大家是多想你啊", 1
1160,1160,"我酸了", 1
1161,1161,"哥能祝我單身節快樂嘛😂", 0
1162,1162,"愛你們！ ❤️❤️❤️", 0
1163,1163,"2002年初二開始聽大哥的歌了，大哥什麼時候出新專輯啊？情人節快樂", 0
1164,1164,"💕", 1
1165,1165,"晚安 今天也聽了你的歌", 1
1166,1166,"太喜歡了哥🌚翻我 我也發", 1
1167,1167,"等待第三胎出生", 1
1168,1168,"杰倫哥節日快樂", 0
1169,1169,"情人節快樂喔！", 1
1170,1170,"In Vancouver 😍", 1
1171,1171,"e", 0
1172,1172,"❤️❤️❤️", 1
1173,1173,"👏👏", 0
1174,1174,"華人之光！Jaychou！", 0
1175,1175,"華語最屌", 0
1176,1176,"❤️❤️❤️❤️❤️❤️", 0
1177,1177,"新的一年，共勉之～", 0
1178,1178,"杰倫 抖音叫葛東琪的傢伙抄襲你 快要氣哭😭😭", 1
1179,1179,"👏👏👏👏", 0
1180,1180,"🙌", 0
1181,1181,"我有個大膽的想法！", 0
1182,1182,"happy chinese new year", 0
1183,1183,"牛！", 0
1184,1184,"❤️❤️❤️", 1
1185,1185,"🔥", 1
1186,1186,"h h哈哈哈哈👏", 1
1187,1187,"👏👏👏👏🔥🔥杰倫永遠牛逼！", 0
1188,1188,"👏是否要準備一首《日出東方》的中國風歌曲呢？", 0
1189,1189,"👏👏👏", 1
1190,1190,"周杰倫，永遠的 偶像呀！！！", 1
1191,1191,"漂亮~", 1
1192,1192,"❤️❤️❤️", 0
1193,1193,"哥你要不要就#happychinesenewyear 寫首歌呀💪🏻", 1
1194,1194,"🔥🔥🔥🔥", 1
1195,1195,"🔥❤️❤️支援你", 0
1196,1196,"🔥", 1
1197,1197,"❤️", 1
1198,1198,"😍", 1
1199,1199,"周董牛的！", 1
1200,1200,"這回應絕了🔥🔥", 0
1201,1201,"誰都別想欺負我杰倫哥", 0
1202,1202,"不愧是你 霸氣", 1
1203,1203,"哥🐂🍺", 0
1204,1204,"新年快樂，哥😊😊", 1
1205,1205,"周董👏👏", 1
1206,1206,"노래좋아요👍", 1
1207,1207,"我倫優秀", 0
1208,1208,"NICEST NYC timesquare billboard, AISAN.PROUD👏👏👏👏🔥🔥🔥🔥🔥🔥❤️", 1
1209,1209,"我來了啊啊啊啊", 1
1210,1210,"❤️", 0
1211,1211,"太好了！氣死韓國人，他們連春節都要偷。他們1999年才過農曆新年，現在妄想偷中國人的傳統文化。", 1
1212,1212,"哥一直稱我們是歌迷朋友❤️", 1
1213,1213,"韓國人是一群nt", 1
1214,1214,"不懂就問，這是快手宇宙嗎哈哈哈哈哈哈哈", 0
1215,1215,"happy chinese new year？新年快樂！周董威武！", 0
1216,1216,"好想去杰倫家鄉看看杰倫小時候生活的地方", 0
1217,1217,"加油！", 0
1218,1218,"❤️", 1
1219,1219,"❤️👍", 1
1220,1220,"笑一個吧 功成名就不是目的👏", 1
1221,1221,"Happy Chinese New Year❤️", 1
1222,1222,"新年快樂😍👏👏", 0
1223,1223,"原諒我這麼晚才來說新年快樂", 1
1224,1224,"傑倫哥是最屌的", 0
1225,1225,"新年快樂！！！", 1
1226,1226,"新年快樂！！！！", 0
1227,1227,"新年快樂！😍", 0
1228,1228,"happy Chinese new year❤️", 1
1229,1229,"❤️❤️❤️❤️❤️", 1
1230,1230,"Happy Chinese new year🔥🔥🔥🔥", 1
1231,1231,"新年快樂", 0
1232,1232,"哎喲不錯哦🔥", 0
1233,1233,"當年是青花瓷，今年是Mojito #想家", 1
1234,1234,"哥新年快樂！！！happy Chinese new year！", 1
1235,1235,"新年快樂🥰happy Chinese new year", 1
1236,1236,"哥 你照片照到我公司的名字了 😍😍", 1
1237,1237,"😍你說什麼都對！", 1
1238,1238,"新年快樂🔥🔥🔥 想不想家都會聽你的歌❤️❤️🙌", 1
1239,1239,"就怕歌詞出來了曲子還沒有😂", 0
1240,1240,"期待新歌❤️😂", 1
1241,1241,"你倒是寫歌啊我幹", 1
1242,1242,"happy Chinese new year❤️哥，愛你", 1
1243,1243,"新年快樂🍾️身體健康 繼續放閃🤩", 1
1244,1244,"加油加油，期待新作品", 1
1245,1245,"今年的生日禮物是希望被杰倫哥回覆一次🔥🔥", 0
1246,1246,"哥 梯田的第一句歌詞怎麼唱來著？...奧 好像是新年快樂😂㊗️我永遠的愛豆及家人牛年大吉❤️", 0
1247,1247,"帝舵", 0
1248,1248,"帥的🙌", 0
1249,1249,"Cool n stylish", 0
1250,1250,"哥 這張太帥了啊！可以截個圖當桌布了👏", 0
1251,1251,"lao da was太帥了", 0
1252,1252,"好帥😍", 1
1253,1253,"Gilaaa.... ganteng bingitttt😍", 1
1254,1254,"每天一想念❤", 0
1255,1255,"帥哥你瘦了嗎，是不是瘦了！😂😘", 0
1256,1256,"天吶好可愛呀❤️", 1
1257,1257,"女兒背影好像媽媽", 1
1258,1258,"沒錯沒錯，就是因為哥會拍👏", 1
1259,1259,"可愛的小公主", 1
1260,1260,"海瑟薇頭髮這麼長了 好快啊 都這麼大了😘", 0
1261,1261,"哥，好想你❤😭😭😭😭@jaychou", 0
1262,1262,"這腿長要趕上哥你了", 0
1263,1263,"晚安，哥，期待春晚的莫吉托～🤪🤪🤪🤗🤗🤗❤️❤️❤️", 1
1264,1264,"太棒啦👏👏", 1
1265,1265,"晚安，哥，", 1
1266,1266,"現在抖音的歌曲，都比傳統歌手的歌好聽多了", 0
1267,1267,"杰倫哥你好，很抱歉打擾日理萬機的您，我是一名華中農業大學的學生，現在正面臨著幾年無法向別人求助的困難，希望您能在百忙之中抽出幾分鐘讀完這些話，不勝感激。 我在大一下的時候接到一個電話，稱是淘寶刷單返現，當時我不知道這是一個騙局，覺得可以賺一些零花錢就答應了。後來有人專門加了微信，讓我給他們轉賬，登他們的賬戶下單，訂單完成再返還給我，前幾單都是一些小金額的，進行也比較順利，每單會有十幾二十幾塊錢的佣金，後來金額越來越大，佣金也越來越高，的確這方面是我防詐騙意識不夠強烈，我沒有那麼多錢，也不敢向家裡多的生活費，就在網路平臺借了一些錢，後來商戶告訴我賬號被凍結，過幾天才能退款，我才知道被騙了。我當時想過報警，但是金額也不是很大，小幾千塊錢警察不一定會重視。一方面覺得自己能慢慢還清，一方面也礙於面子不好意思求助警察，怕被同學笑話，也從來沒和任何一個人說過。現在過去了幾年，當初的證據換了手機後也無處可尋。沒想到這是萬惡之源。 幾千塊錢雖然不多，對於大學生來說還是一筆不小的負擔。我中間也去做過一些正規的兼職，想把這筆錢慢慢還回來，兼職很累我也不怕吃苦，但幹了一段時間我還是辭職了因為影響到了我自己的學業。剩下欠的錢我就只能從其他的網路貸款平臺借。 這幾年的每個月都是這樣拆東牆補西牆，借了還還了借。利滾利到現在欠了大概3萬多。我還沒有畢業，沒有賺錢的機會，現在的確是一點額度也沒有了，我也下了其他app但是都借不了錢。我搜了一下有些我用的app會上徵信，我很害怕我會逾期被暴力催債以及上央行徵信。我目前沒有職業，年齡小也無法申請信用卡和銀行借款。我不知道這樣下去何時是個頭。 我知道父母很辛苦，和最近一些親人的離世，我害怕連累他們。所以我懇求您能幫助走投無路的我，我也想了非常非常久才鼓起勇氣向您寫了這封郵件。我剛經歷完考研並不理想，準備二戰，我想如果您能夠還清欠款，等我考上研究生，獲得獎學金以及踏入社會有獨立的財務自由，定當立馬償還，對您湧泉相報。 我知道杰倫哥是一個充滿溫情的男人。三萬多對於大人也是一筆不小的金額，如您確實無法施以援手，我再想想辦法。 如您需要確認內容真實性，我可以發給您欠款照片[悲傷 無論如何，提前祝杰倫哥新年快樂，闔家幸福🏮", 0
1268,1268,"小公舉😍", 0
1269,1269,"哥哥會拍😃😃😃", 0
1270,1270,"Jay， 什麼時候找騰格爾老師合作一曲， 覺得一定很屌🤟🏻", 1
1271,1271,"晚安，哥！！🤪🤪🤪這幾天都在教小朋友畫畫哦！🤗🤗🤗", 1
1272,1272,"哇塞👏", 0
1273,1273,"什麼叫 旁邊的旁子", 1
1274,1274,"第一次用ins，第一時間就來關注jay了😍", 0
1275,1275,"會拍 😂😂😂", 0
1276,1276,"#你怎麼連話都說不清楚🎤 🤣❤️", 1
1277,1277,"房子嗎😍", 1
1278,1278,"i❤️jaychou", 1
1279,1279,"😍", 1
1280,1280,"👏❤️😍", 0
1281,1281,"旁邊的旁子 這是最新流行的說法嗎🤣🤣", 0
1282,1282,"哥的拍照技術也是一流👍👍", 0
1283,1283,"小公主可愛❤️。傑倫的電影好看👍", 1
1284,1284,"周董！好羨慕你女兒哦！😋😋😋", 0
1285,1285,"小週週", 1
1286,1286,"哥，今天帶海海他們在哪裡玩🤪🤪🤪", 1
1287,1287,"我也想給天王的女兒當“保鏢”🤣🤣🤣", 0
1288,1288,"海海太可愛了 😊", 0
1289,1289,"你啥時候出歌", 1
1290,1290,"小朋友是放學回家了嗎？😂", 0
1291,1291,"旁子😂呵呵呵", 1
1292,1292,"❤️", 1
1293,1293,"很會拍", 1
1294,1294,"是哥會拍。沒有還是。哈哈哈哈", 1
1295,1295,"是哥會拍👏", 1
1296,1296,"妹妹腿好長哦", 1
1297,1297,"哥是不是想說旁邊的”房子”😂😂😂", 1
1298,1298,"👍👍", 0
1299,1299,"小公主的保鏢怎麼都是帥哥", 1
1300,1300,"哥能回覆我一下下嗎❤️❤️🙌", 1
1301,1301,"❤️❤️❤️", 1
1302,1302,"旁邊的房子", 0
1303,1303,"好感動 是怎麼回事 也是我們歌迷心中的小小公主呀", 1
1304,1304,"https://www.facebook.com/275718919510998/posts/1196219037460977/", 0
1305,1305,"我終於來了❤️", 0
1306,1306,"我們只想看你事業更好。", 1
1307,1307,"哥", 0
1308,1308,"從小學喜歡你到現在。今天終於可以來這裡關注你看著你。 追你追的好幸苦😂😂😂", 0
1309,1309,"真的好喜歡你，你一定要幸福", 1
1310,1310,"杰倫哥，地表最強奶爸😂😂", 0
1311,1311,"超級爸爸", 0
1312,1312,"媽媽不在應該可以去吃冰淇淋🍦", 1
1313,1313,"真不愧是好爸爸😍😍", 0
1314,1314,"please add ur songs to ig reels 🙏🙏🙏 拜託", 1
1315,1315,"小朋友好長的手指😳", 1
1316,1316,"Hello 😊", 1
1317,1317,"Beautiful day sir 🎥", 0
1318,1318,"I miss you honey❤️❤️❤️❤️❤️", 1
1319,1319,"“我想就這樣牽著你的手不放開…”一起唱！👍", 0
1320,1320,"人生美滿", 0
1321,1321,"可愛", 1
1322,1322,"重新填詞了您的作品，獻醜了https://youtu.be/Xano2TG-DG4", 0
1323,1323,"男保姆我以為是狗狗🐶們 到最後一張才發現三位猛男😂", 0
1324,1324,"杰倫，我無意想打擾你的生活，今天突然得知一個很喜歡你的男歌迷離世了，他每天都在微博更新你的ins快拍，會追你的演唱會，看好聲音錄製，也有和你合影過，網名都是你的歌，也很支援大嫂的一切，會圈我們去看你更新的動態…… 我也不知道我想說什麼，希望大家都健康平安😭❤", 1
1325,1325,"Holy Moly!!! That view 🤩🤩🤩🤩🤩🤩 Better than Melbourne I’d say 😉", 1
1326,1326,"暖男傑倫哥哥", 0
1327,1327,"😂", 1
1328,1328,"🎉🎉🎉", 0
1329,1329,"哥，交作業了！！haha，🤪🤪🤪", 1
1330,1330,"好溫馨的畫面❤️", 1
1331,1331,"哇！好爸爸👨👍", 1
1332,1332,"奶爸❤️❤️❤️", 1
1333,1333,"好可愛！❤️", 0
1334,1334,"好有愛 好溫馨❤️", 0
1335,1335,"一起走💚💚💚", 1
1336,1336,"真的是好溫馨 😊", 0
1337,1337,"哥打球了啊🏀🏀🏀", 0
1338,1338,"👍👍👍👏👏👏好爸爸", 1
1339,1339,"照片都拍得好有feel哦💕周爸比的幸福生活🥰", 1
1340,1340,"👏👏👏👏", 0
1341,1341,"太可愛了", 1
1342,1342,"最棒的爸爸。。😍😍😍", 1
1343,1343,"Such a good photographer 😍", 1
1344,1344,"辛苦爸爸！", 1
1345,1345,"喜歡這組照片，拍的好", 1
1346,1346,"冬天已經這麼熱了嘛😭😭", 1
1347,1347,"cool", 0
1348,1348,"哥今年上春晚嗎？", 0
1349,1349,"不會是金色的吧？🤭", 1
1350,1350,"哥，我是你的鐵鐵粉，你什麼時候來長沙開演唱會啊，攢夠錢買票了、可你就是不來，要氣死人的😂", 0
1351,1351,"😍", 1
1352,1352,"什麼表演呢😿", 1
1353,1353,"有夠帥！", 1
1354,1354,"超特別的mic 我的夢想也想跟哥一樣 站在自己的舞臺上😂😂", 0
1355,1355,"期待哥！愛你❤️", 1
1356,1356,"杰倫超棒的！！！", 0
1357,1357,"什麼時候安排內地啊啊啊", 1
1358,1358,"加油💪", 1
1359,1359,"什麼時候表演", 1
1360,1360,"春晚嗎！！", 0
1361,1361,"有沒有重慶的傑迷呀？", 0
1362,1362,"🎤都準備好了新歌還會遠嗎👏👏👏", 0
1363,1363,"👏👏", 0
1364,1364,"杰倫你要出新歌了嗎！🙌🙌", 0
1365,1365,"期待哥的表演", 0
1366,1366,"This mic is a piece of art by itself 🤩 god it’s gorgeous", 1
1367,1367,"哥的麥克風可以彈奏東風破嗎😁", 0
1368,1368,"哈哈哈哈哈由於我犯懶了今天沒有被溜到😂", 1
1369,1369,"奶茶可以亂喝，ins不能亂髮哦😩", 1
1370,1370,"謝謝傑倫 給我們地球70%的人表演了一個話筒 😂", 0
1371,1371,"帥哥！！", 0
1372,1372,"😍", 0
1373,1373,"幾點開始啊 哥😁", 0
1374,1374,"帥，可是不比你帥😎", 1
1375,1375,"🔥🔥🔥", 0
1376,1376,"疫情結束可以來日本開演唱會嗎", 1
1377,1377,"哥、借給我用兩天可以嗎😂", 0
1378,1378,"期待！😉", 1
1379,1379,"我書念得少，但我曉得這是哥最喜歡的中國風mix巴洛克風格🎤帥！", 0
1380,1380,"你的麥克風可以送我嗎？", 1
1381,1381,"復古的感覺💚💚💚🌈🌈🌈", 1
1382,1382,"是誰拿走了我的麥克風 沒關係我還有我的喉嚨", 1
1383,1383,"好看好看", 1
1384,1384,"哥的🎤，跟哥一樣帥😍😘", 1
1385,1385,"私生子真的假的 發律師函闢謠啊！！！", 1
1386,1386,"哥的🎤都這麼帥的🆒🆒🆒", 0
1387,1387,"😍😍", 1
1388,1388,"🔥", 0
1389,1389,"哇塞 這個有臊子面好吃嗎", 0
1390,1390,"👍👍👍", 1
1391,1391,"哥，聽說你要上春晚了？", 0
1392,1392,"經典", 0
1393,1393,"👍👍👍", 0
1394,1394,"雕工精美的麥克風。簡直是藝術品", 0
1395,1395,"等你的馬來西亞演唱會😭❤️❤️", 1
1396,1396,"哥是新專輯麼", 0
1397,1397,"期待期待😍", 0
1398,1398,"是我看錯？手上感覺有很多小傷痕😢注意身體哦", 1
1399,1399,"我們更期待哥 😍😍 原本這個月16號在吉隆坡能看到你的演唱會 現在只能等明年2月了🥺", 1
1400,1400,"這是要開演唱會了嘛！來深圳不！", 0
1401,1401,"這話筒🎤很屌", 0
1402,1402,"❤️❤️❤️超級無敵期待😍😍", 1
1403,1403,"期待你的一切💚💚💚", 1
1404,1404,"為什麼要期待😁", 1
1405,1405,"Yes missed all the live performance", 1
1406,1406,"好酷的麥克風", 1
1407,1407,"期待 😊", 0
1408,1408,"和哥錯過聊天的第N次😭😭😭", 1
1409,1409,"Performance❓❓", 1
1410,1410,"哥的麥克風太帥了", 0
1411,1411,"好有型哦", 0
1412,1412,"麥克風最帥的唯獨就是Jay的log 耀眼🔥🔥🔥", 0
1413,1413,"可以拍賣🔥", 0
1414,1414,"哥的粉mic呢😍", 0
1415,1415,"好", 1
1416,1416,"❤️期待", 1
1417,1417,"等你🤟🏻", 1
1418,1418,"傑倫，傑迷肯定知道你的為人，永遠和你並肩前行。但現在的謠言四處擴散、不受控制。傑迷實在看不下去，也在努力闢謠，但我們的力量還是不夠😭現在需要公司做出行動了，請公司直接起訴造謠者並發表闢謠宣告❗雖然我們都知道清者自清，濁者自濁。但現在的網路世界太複雜，總是扭曲事實真相，造謠的人一直在帶節奏，到處汙衊你😭😭歌迷們也很無助，希望傑威爾能有所作為，保護好你的名譽😭😭", 0
1419,1419,"😱😱超級酷的麥克風 喜歡😍😍", 0
1420,1420,"今年能在演唱會看到用這支話筒唱歌嗎😅", 0
1421,1421,"能不能出個公告？", 0
1422,1422,"真期待哦❤️😻(⁎⁍̴̛ᴗ⁍̴̛⁎)❤️", 0
1423,1423,"❤️❤️❤️❤️❤️❤️❤️❤️❤️", 1
1424,1424,"期待", 0
1425,1425,"抽籤送話筒嗎，希望我可以中😳", 0
1426,1426,"❤️❤️", 1
1427,1427,"等一個坐等新專輯", 0
1428,1428,"Absolutely art 😍", 1
1429,1429,"🔥🔥🔥🔥🔥", 1
1430,1430,"👏👏", 0
1431,1431,"❤️", 1
1432,1432,"大嫂真酷酷😎", 0
1433,1433,"這女的是不是克你？", 0
1434,1434,"86過來了", 0
1435,1435,"大嫂原來會中文哈哈", 0
1436,1436,"別那麼快上映！馬來西亞電影院還不能開！！！", 0
1437,1437,"那就是嫂出現的那段", 1
1438,1438,"好看😍😍👍👍👍", 0
1439,1439,"車王彈弓戰術叫傑克衝出去那段🥰", 1
1440,1440,"❤️❤️❤️嫂子的演技有層次感哦！！尤其是哭戲！！！", 1
1441,1441,"👍👏", 1
1442,1442,"大嫂好帥！！！", 1
1443,1443,"pretty Hannah❤️", 1
1444,1444,"第一次看大嫂出演的電影，太酷了！❤️", 0
1445,1445,"🔥🔥🔥🔥", 0
1446,1446,"果然是寵妻狂人，永遠第一線support周夫人😍", 1
1447,1447,"昨天看完 大嫂帥到我不知道怎麼回家了", 0
1448,1448,"我想請問哥，新加坡會不會上映？", 1
1449,1449,"一大早就刷到哎～大嫂也太帥了叭🥰", 1
1450,1450,"哎喲 不錯喲😍😘 帥呆了", 1
